ano_mes,trimestre,qtd,qtd_atvc_cont,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202507,03T25,336,255,C1,A2,A3,A4,A5,C6,D1,A2,C3,C3
202507,03T25,149,113,C1,A2,B3,B4,C5,C6,B1,D2,A3,C4
202507,03T25,597,453,B1,A2,A3,B4,B5,B6,C1,D2,B3,C5
202507,03T25,59,44,B1,C2,C3,C4,C5,A6,A1,D2,D3,C1
202507,03T25,46,34,B1,C2,B3,A4,B5,A6,A1,B2,B3,C7
202507,03T25,551,418,B1,A2,A3,C4,A5,A6,C1,C2,B3,C3
202507,03T25,151,114,B1,B2,B3,B4,C5,C6,B1,A2,D3,C8
202507,03T25,530,402,A1,C2,C3,B4,B5,A6,C1,C2,D3,C8
202507,03T25,188,142,C1,C2,A3,A4,C5,A6,D1,C2,A3,C2
202507,03T25,135,102,C1,A2,A3,B4,B5,C6,D1,D2,A3,C7
202507,03T25,177,134,A1,A2,B3,A4,A5,B6,C1,A2,C3,C1
202507,03T25,2,1,A1,B2,B3,B4,C5,C6,C1,B2,B3,C2
202507,03T25,53,40,A1,A2,C3,A4,B5,B6,A1,A2,B3,C4
202507,03T25,39,29,C1,C2,B3,B4,B5,A6,B1,B2,D3,C10
202507,03T25,730,554,A1,A2,C3,B4,C5,B6,A1,C2,C3,C7
202507,03T25,51,38,A1,A2,B3,B4,B5,B6,D1,A2,A3,C7
202507,03T25,1180,896,B1,B2,A3,B4,C5,A6,C1,A2,B3,C9
202507,03T25,16,12,A1,A2,A3,A4,B5,A6,A1,C2,D3,C5
202507,03T25,291,221,B1,C2,A3,C4,A5,C6,D1,A2,C3,C10
202507,03T25,78,59,C1,A2,A3,A4,B5,C6,D1,D2,A3,C7
202507,03T25,41,31,A1,C2,C3,C4,A5,B6,C1,C2,B3,C8
202507,03T25,467,354,A1,B2,C3,B4,C5,A6,D1,B2,C3,C5
202507,03T25,238,180,B1,B2,B3,B4,A5,C6,B1,B2,D3,C4
202507,03T25,274,208,A1,C2,A3,C4,B5,B6,B1,C2,B3,C4
202507,03T25,818,621,A1,B2,C3,B4,B5,C6,D1,A2,A3,C1
202507,03T25,254,193,C1,C2,B3,B4,A5,B6,D1,A2,B3,C6
202507,03T25,1071,813,B1,A2,B3,C4,A5,A6,C1,A2,D3,C4
202507,03T25,382,290,C1,A2,A3,B4,A5,C6,C1,A2,D3,C7
202507,03T25,21,15,C1,A2,B3,C4,A5,B6,C1,C2,A3,C10
202507,03T25,139,105,A1,B2,A3,B4,B5,C6,D1,C2,C3,C1
202507,03T25,844,641,A1,C2,C3,B4,B5,B6,B1,B2,B3,C5
202507,03T25,51,38,A1,A2,C3,B4,A5,A6,C1,A2,B3,C7
202507,03T25,141,107,A1,A2,A3,B4,C5,C6,A1,C2,B3,C9
202507,03T25,533,405,C1,C2,B3,B4,B5,A6,A1,C2,B3,C7
202507,03T25,1080,820,C1,A2,C3,C4,A5,B6,C1,B2,A3,C3
202507,03T25,535,406,A1,C2,A3,C4,C5,B6,A1,C2,A3,C1
202507,03T25,309,234,B1,B2,A3,A4,B5,A6,C1,D2,A3,C9
202507,03T25,141,107,B1,B2,C3,C4,C5,C6,A1,C2,C3,C6
202507,03T25,95,72,B1,C2,B3,A4,A5,B6,D1,A2,A3,C1
202507,03T25,99,75,A1,A2,B3,B4,B5,C6,D1,C2,C3,C5
202507,03T25,67,50,B1,A2,B3,A4,A5,A6,C1,D2,B3,C7
202507,03T25,541,411,C1,C2,A3,C4,B5,B6,C1,A2,C3,C7
202507,03T25,287,218,A1,C2,B3,A4,B5,B6,B1,D2,D3,C9
202507,03T25,413,313,A1,B2,B3,B4,A5,B6,A1,C2,C3,C9
202507,03T25,544,413,B1,C2,A3,B4,C5,A6,C1,D2,A3,C8
202507,03T25,365,277,B1,B2,C3,A4,A5,B6,A1,A2,D3,C5
202508,03T25,290,220,A1,C2,B3,C4,C5,A6,D1,C2,B3,C2
202508,03T25,1179,896,B1,C2,B3,C4,A5,B6,D1,D2,B3,C8
202508,03T25,882,670,C1,C2,A3,B4,C5,C6,D1,B2,A3,C8
202508,03T25,1014,770,C1,C2,C3,A4,B5,C6,D1,D2,D3,C7
202508,03T25,543,412,A1,A2,C3,B4,C5,C6,C1,D2,A3,C1
202508,03T25,898,682,B1,B2,C3,B4,A5,C6,D1,D2,A3,C4
202508,03T25,194,147,A1,A2,A3,C4,C5,C6,B1,B2,A3,C4
202508,03T25,946,718,B1,A2,C3,C4,B5,B6,D1,A2,B3,C4
202508,03T25,63,47,B1,A2,A3,A4,A5,B6,B1,A2,A3,C7
202508,03T25,527,400,A1,A2,B3,A4,A5,C6,A1,D2,D3,C10
202508,03T25,205,155,B1,C2,A3,A4,B5,C6,D1,A2,A3,C1
202508,03T25,345,262,C1,A2,B3,C4,B5,C6,D1,A2,B3,C5
202508,03T25,174,132,C1,C2,A3,B4,C5,C6,C1,C2,B3,C4
202508,03T25,593,450,A1,B2,C3,A4,B5,B6,D1,D2,A3,C8
202508,03T25,515,391,C1,A2,C3,C4,A5,B6,B1,B2,B3,C8
202508,03T25,84,63,C1,C2,B3,A4,C5,A6,B1,C2,B3,C1
202508,03T25,224,170,A1,B2,B3,A4,C5,B6,C1,A2,C3,C3
202508,03T25,1686,1281,A1,C2,A3,C4,A5,A6,B1,B2,C3,C6
202508,03T25,501,380,C1,C2,A3,B4,B5,B6,C1,A2,D3,C5
202508,03T25,210,159,C1,B2,A3,A4,C5,A6,C1,D2,B3,C2
202508,03T25,703,534,A1,C2,A3,C4,B5,B6,D1,D2,D3,C10
202508,03T25,263,199,A1,B2,C3,B4,A5,A6,A1,A2,D3,C3
202508,03T25,34,25,C1,B2,B3,C4,B5,C6,D1,D2,D3,C2
202508,03T25,2142,1627,A1,C2,C3,B4,C5,B6,D1,B2,B3,C2
202508,03T25,314,238,B1,C2,B3,A4,C5,C6,C1,B2,D3,C1
202508,03T25,1049,797,C1,A2,C3,C4,C5,C6,A1,D2,A3,C10
202508,03T25,2749,2089,B1,B2,A3,C4,B5,C6,A1,D2,B3,C6
202508,03T25,1272,966,A1,A2,B3,B4,B5,A6,C1,B2,A3,C3
202508,03T25,131,99,B1,C2,B3,A4,A5,B6,B1,A2,D3,C10
202508,03T25,172,130,A1,C2,C3,C4,C5,A6,D1,B2,A3,C5
202508,03T25,689,523,A1,C2,B3,A4,A5,A6,C1,A2,A3,C10
202508,03T25,1116,848,C1,A2,A3,C4,C5,A6,D1,D2,C3,C2
202508,03T25,28,21,B1,A2,B3,A4,A5,B6,D1,A2,D3,C5
202508,03T25,44,33,A1,A2,A3,C4,C5,A6,A1,B2,B3,C3
202508,03T25,107,81,B1,A2,B3,C4,A5,A6,D1,C2,C3,C10
202508,03T25,370,281,C1,B2,B3,C4,A5,A6,C1,C2,A3,C9
202508,03T25,749,569,C1,A2,A3,A4,C5,A6,D1,C2,A3,C9
202508,03T25,512,389,C1,C2,B3,C4,B5,A6,B1,D2,C3,C9
202508,03T25,519,394,C1,B2,A3,C4,A5,B6,C1,C2,A3,C2
202508,03T25,826,627,C1,C2,A3,B4,A5,C6,D1,A2,D3,C7
202508,03T25,830,630,C1,B2,C3,C4,A5,B6,D1,D2,A3,C2
202508,03T25,1211,920,C1,A2,C3,C4,A5,A6,B1,A2,D3,C3
202508,03T25,469,356,B1,C2,A3,C4,C5,C6,B1,A2,C3,C4
202508,03T25,183,139,C1,B2,A3,A4,B5,A6,A1,A2,B3,C9
202508,03T25,1330,1010,B1,C2,A3,B4,B5,C6,D1,A2,A3,C7
202508,03T25,188,142,A1,B2,C3,C4,A5,B6,C1,D2,C3,C5
202508,03T25,302,229,C1,B2,A3,C4,C5,C6,B1,A2,B3,C6
202508,03T25,1000,760,A1,B2,C3,B4,B5,C6,C1,C2,A3,C10
202508,03T25,169,128,A1,B2,A3,B4,B5,A6,D1,C2,C3,C7
202508,03T25,1143,868,B1,B2,B3,A4,C5,A6,A1,A2,A3,C8
202508,03T25,35,26,C1,C2,C3,A4,A5,A6,B1,D2,A3,C1
202508,03T25,110,83,A1,A2,B3,A4,C5,A6,C1,C2,B3,C6
202508,03T25,149,113,C1,C2,B3,C4,B5,C6,D1,C2,B3,C4
202508,03T25,39,29,C1,C2,A3,C4,B5,A6,A1,A2,B3,C5
202508,03T25,365,277,B1,B2,A3,A4,B5,C6,A1,A2,A3,C3
202508,03T25,506,384,B1,B2,C3,B4,A5,C6,B1,B2,A3,C8
202508,03T25,523,397,A1,C2,C3,C4,C5,C6,A1,B2,A3,C1
202508,03T25,285,216,B1,B2,B3,C4,B5,C6,A1,B2,A3,C9
202508,03T25,295,224,B1,C2,B3,C4,A5,C6,A1,C2,C3,C3
202508,03T25,142,107,C1,C2,A3,B4,C5,A6,D1,B2,C3,C6
202508,03T25,298,226,C1,B2,B3,B4,C5,C6,D1,B2,D3,C3
202508,03T25,1031,783,A1,B2,B3,B4,A5,A6,C1,B2,C3,C6
202508,03T25,59,44,A1,A2,A3,C4,A5,C6,C1,B2,B3,C2
202508,03T25,2248,1708,B1,A2,C3,B4,C5,A6,C1,B2,D3,C2
202508,03T25,11,8,B1,B2,A3,C4,B5,A6,D1,A2,D3,C1
202508,03T25,1120,851,C1,A2,C3,C4,B5,A6,A1,C2,D3,C9
202508,03T25,284,215,C1,C2,A3,B4,A5,A6,D1,C2,A3,C7
202508,03T25,1028,781,B1,B2,B3,C4,B5,B6,D1,D2,D3,C3
202508,03T25,384,291,B1,B2,B3,A4,C5,C6,C1,D2,C3,C9
202508,03T25,514,390,C1,B2,C3,C4,A5,C6,A1,D2,B3,C1
202508,03T25,58,44,B1,A2,B3,A4,A5,C6,C1,D2,B3,C4
202508,03T25,840,638,B1,A2,A3,C4,A5,A6,C1,C2,C3,C6
202508,03T25,199,151,A1,A2,B3,C4,B5,A6,A1,B2,A3,C5
202508,03T25,21,15,A1,A2,B3,C4,C5,A6,B1,D2,C3,C5
202508,03T25,222,168,B1,B2,B3,A4,C5,C6,B1,A2,C3,C8
202508,03T25,202,153,C1,C2,A3,C4,B5,C6,B1,A2,C3,C2
202508,03T25,949,721,A1,A2,B3,B4,A5,A6,A1,A2,A3,C2
202508,03T25,1176,893,C1,C2,A3,C4,A5,A6,D1,C2,D3,C3
202508,03T25,509,386,A1,C2,B3,A4,B5,A6,B1,C2,C3,C8
202508,03T25,1863,1415,B1,A2,C3,A4,A5,C6,C1,C2,C3,C7
202508,03T25,988,750,C1,A2,A3,C4,B5,C6,C1,B2,C3,C2
202508,03T25,626,475,A1,A2,A3,C4,A5,A6,A1,A2,C3,C3
202508,03T25,1095,832,B1,A2,A3,C4,B5,B6,B1,B2,D3,C10
202508,03T25,1381,1049,A1,A2,C3,A4,A5,A6,D1,D2,A3,C6
202508,03T25,90,68,A1,B2,B3,C4,A5,B6,A1,D2,C3,C4
202508,03T25,779,592,A1,C2,A3,C4,A5,C6,C1,D2,D3,C1
202508,03T25,317,240,C1,A2,A3,B4,A5,A6,A1,C2,D3,C3
202508,03T25,1084,823,B1,A2,B3,B4,C5,A6,B1,D2,C3,C3
202508,03T25,695,528,C1,A2,C3,A4,C5,A6,C1,D2,B3,C10
202508,03T25,1903,1446,B1,C2,B3,A4,C5,C6,B1,C2,D3,C1
202508,03T25,110,83,C1,C2,A3,A4,B5,A6,B1,B2,B3,C10
202508,03T25,920,699,C1,A2,C3,B4,B5,C6,D1,A2,D3,C5
202508,03T25,160,121,B1,B2,C3,C4,B5,A6,C1,D2,C3,C10
202508,03T25,904,687,B1,C2,A3,C4,A5,B6,C1,D2,A3,C5
202508,03T25,439,333,C1,A2,B3,A4,A5,C6,A1,D2,D3,C3
202508,03T25,1041,791,C1,A2,C3,C4,C5,B6,C1,B2,A3,C5
202508,03T25,86,65,C1,B2,A3,A4,A5,B6,B1,B2,A3,C7
202508,03T25,777,590,C1,A2,B3,C4,A5,A6,C1,C2,B3,C1
202508,03T25,1070,813,C1,A2,B3,B4,A5,C6,C1,C2,D3,C1
202508,03T25,116,88,C1,B2,B3,B4,A5,A6,D1,D2,C3,C8
202508,03T25,1067,810,C1,B2,A3,A4,C5,A6,B1,D2,A3,C5
202508,03T25,1993,1514,C1,A2,C3,B4,C5,C6,D1,C2,C3,C4
202508,03T25,1339,1017,B1,A2,B3,B4,C5,B6,A1,A2,D3,C9
202508,03T25,408,310,C1,A2,C3,A4,C5,A6,A1,D2,B3,C3
202508,03T25,713,541,B1,C2,A3,A4,B5,B6,C1,A2,A3,C6
202508,03T25,898,682,C1,A2,A3,A4,C5,C6,A1,D2,B3,C5
202508,03T25,57,43,A1,B2,B3,A4,A5,C6,A1,A2,D3,C7
202508,03T25,1535,1166,A1,C2,A3,B4,C5,C6,D1,C2,B3,C8
202508,03T25,154,117,A1,A2,C3,B4,A5,A6,D1,A2,A3,C2
202508,03T25,421,319,B1,B2,A3,B4,A5,B6,C1,C2,C3,C7
202508,03T25,1216,924,B1,A2,A3,B4,A5,B6,A1,D2,C3,C1
202508,03T25,363,275,A1,C2,B3,C4,B5,B6,A1,D2,B3,C6
202508,03T25,35,26,C1,A2,B3,C4,B5,A6,A1,D2,C3,C6
202508,03T25,456,346,B1,B2,C3,B4,C5,A6,A1,B2,C3,C6
202508,03T25,2159,1640,C1,B2,A3,A4,C5,A6,A1,D2,D3,C7
202508,03T25,833,633,B1,C2,A3,B4,C5,C6,C1,A2,C3,C5
202508,03T25,814,618,B1,C2,B3,C4,A5,C6,C1,D2,A3,C3
202508,03T25,419,318,B1,C2,C3,B4,C5,B6,D1,D2,A3,C8
202508,03T25,207,157,B1,A2,B3,A4,A5,B6,C1,D2,A3,C5
202508,03T25,1236,939,A1,A2,B3,A4,A5,B6,D1,A2,C3,C3
202508,03T25,517,392,C1,C2,C3,B4,C5,A6,C1,D2,A3,C9
202508,03T25,47,35,A1,B2,C3,C4,A5,B6,D1,A2,C3,C9
202508,03T25,67,50,B1,B2,C3,C4,A5,C6,B1,B2,C3,C10
202508,03T25,1487,1130,A1,B2,C3,A4,A5,A6,D1,D2,C3,C10
202508,03T25,399,303,C1,C2,A3,C4,C5,B6,D1,B2,B3,C6
202508,03T25,694,527,B1,C2,B3,A4,C5,C6,A1,A2,D3,C10
202508,03T25,3173,2411,B1,B2,B3,C4,A5,B6,D1,B2,C3,C6
202508,03T25,743,564,C1,B2,B3,A4,C5,B6,D1,C2,D3,C7
202508,03T25,1328,1009,B1,B2,C3,A4,B5,A6,C1,A2,B3,C3
202508,03T25,1476,1121,C1,C2,B3,A4,C5,A6,C1,C2,A3,C2
202508,03T25,4365,3317,B1,A2,B3,B4,C5,A6,C1,D2,A3,C6
202508,03T25,3372,2562,C1,C2,A3,A4,A5,B6,D1,C2,C3,C5
202508,03T25,432,328,A1,B2,A3,B4,A5,C6,B1,D2,D3,C9
202508,03T25,820,623,A1,B2,B3,C4,A5,A6,B1,B2,B3,C1
202508,03T25,521,395,A1,A2,B3,B4,B5,A6,A1,B2,D3,C2
202508,03T25,1956,1486,A1,B2,B3,A4,B5,A6,A1,A2,D3,C10
202508,03T25,27,20,B1,B2,A3,C4,C5,A6,D1,A2,B3,C6
202508,03T25,30,22,B1,C2,B3,C4,A5,C6,B1,A2,C3,C6
202508,03T25,195,148,A1,A2,B3,A4,C5,C6,D1,C2,D3,C1
202508,03T25,508,386,B1,B2,C3,C4,B5,C6,A1,B2,A3,C2
202508,03T25,68,51,C1,C2,C3,C4,C5,A6,D1,A2,D3,C7
202508,03T25,12,9,C1,A2,C3,A4,C5,A6,C1,D2,B3,C3
202508,03T25,627,476,C1,C2,B3,B4,C5,C6,A1,A2,A3,C2
202508,03T25,746,566,B1,B2,B3,B4,B5,B6,B1,C2,D3,C4
202508,03T25,559,424,A1,A2,B3,C4,B5,A6,B1,D2,C3,C8
202508,03T25,777,590,A1,A2,B3,B4,C5,C6,A1,C2,C3,C4
202508,03T25,2086,1585,A1,A2,B3,B4,A5,B6,A1,A2,B3,C3
202508,03T25,4213,3201,A1,A2,A3,B4,A5,C6,C1,B2,D3,C3
202508,03T25,270,205,A1,C2,C3,A4,C5,A6,C1,A2,C3,C5
202508,03T25,155,117,B1,A2,B3,C4,B5,A6,B1,D2,D3,C9
202508,03T25,561,426,B1,C2,A3,C4,B5,A6,B1,D2,A3,C4
202508,03T25,1869,1420,C1,C2,B3,B4,B5,C6,A1,D2,B3,C2
202508,03T25,1233,937,C1,C2,A3,B4,A5,C6,A1,B2,B3,C7
202508,03T25,635,482,B1,B2,C3,A4,C5,C6,C1,B2,C3,C10
202508,03T25,1049,797,B1,C2,A3,B4,B5,C6,C1,A2,C3,C6
202508,03T25,79,60,A1,B2,A3,C4,C5,C6,D1,A2,A3,C3
202508,03T25,1931,1467,B1,B2,C3,B4,A5,B6,A1,A2,D3,C4
202508,03T25,662,503,B1,A2,B3,B4,A5,A6,A1,C2,A3,C3
202508,03T25,3911,2972,C1,B2,C3,C4,C5,A6,D1,A2,C3,C4
202508,03T25,912,693,A1,A2,A3,A4,C5,C6,D1,D2,C3,C8
202508,03T25,442,335,A1,C2,C3,B4,B5,C6,B1,D2,A3,C9
202508,03T25,21,15,C1,A2,C3,A4,A5,C6,A1,C2,A3,C5
202508,03T25,528,401,C1,A2,B3,B4,C5,B6,D1,D2,A3,C10
202508,03T25,2634,2001,C1,B2,C3,A4,C5,B6,C1,D2,C3,C5
202508,03T25,1333,1013,A1,A2,B3,B4,C5,B6,D1,D2,D3,C10
202508,03T25,389,295,C1,B2,B3,C4,C5,B6,A1,D2,B3,C9
202508,03T25,295,224,A1,C2,A3,B4,A5,A6,A1,A2,B3,C6
202508,03T25,543,412,A1,B2,A3,C4,C5,B6,B1,A2,C3,C7
202508,03T25,918,697,C1,A2,A3,C4,A5,B6,D1,C2,B3,C4
202508,03T25,753,572,A1,B2,B3,C4,A5,A6,C1,C2,C3,C2
202508,03T25,1126,855,A1,A2,C3,A4,B5,B6,D1,A2,D3,C4
202508,03T25,464,352,B1,A2,A3,B4,A5,B6,C1,A2,B3,C8
202508,03T25,1967,1494,A1,B2,A3,C4,C5,C6,A1,A2,A3,C5
202508,03T25,69,52,B1,C2,B3,A4,C5,C6,D1,B2,C3,C7
202508,03T25,506,384,B1,B2,C3,A4,A5,B6,C1,A2,D3,C9
202508,03T25,260,197,B1,A2,C3,C4,C5,C6,D1,A2,D3,C4
202508,03T25,770,585,A1,A2,B3,A4,A5,A6,B1,B2,C3,C8
202508,03T25,995,756,A1,C2,C3,B4,C5,B6,C1,D2,D3,C9
202508,03T25,789,599,A1,B2,C3,B4,A5,C6,B1,D2,C3,C7
202508,03T25,138,104,B1,C2,B3,B4,C5,B6,C1,C2,C3,C5
202508,03T25,260,197,C1,C2,B3,B4,C5,A6,C1,C2,C3,C6
202508,03T25,1403,1066,C1,A2,B3,C4,B5,B6,B1,A2,A3,C3
202508,03T25,1952,1483,B1,A2,C3,B4,B5,C6,B1,A2,D3,C9
202508,03T25,39,29,B1,A2,C3,C4,A5,C6,B1,B2,B3,C8
202508,03T25,350,266,C1,A2,A3,A4,B5,A6,B1,B2,C3,C3
202508,03T25,1106,840,A1,C2,C3,B4,A5,A6,D1,A2,C3,C10
202508,03T25,330,250,C1,B2,A3,C4,C5,B6,D1,D2,A3,C2
202508,03T25,506,384,B1,A2,B3,A4,B5,A6,A1,B2,A3,C8
202508,03T25,56,42,B1,B2,B3,A4,C5,A6,A1,C2,B3,C9
202508,03T25,219,166,C1,B2,B3,B4,A5,C6,C1,D2,A3,C8
202508,03T25,902,685,C1,B2,A3,A4,C5,C6,A1,A2,C3,C4
202508,03T25,2014,1530,C1,B2,B3,A4,C5,C6,D1,B2,D3,C3
202508,03T25,214,162,A1,B2,C3,C4,A5,A6,A1,B2,B3,C9
202508,03T25,354,269,A1,C2,C3,A4,C5,C6,A1,A2,B3,C9
202508,03T25,154,117,B1,C2,B3,B4,A5,B6,B1,D2,B3,C10
202508,03T25,186,141,C1,B2,C3,C4,C5,A6,D1,B2,C3,C10
202508,03T25,1612,1225,B1,B2,C3,A4,B5,C6,B1,C2,A3,C1
202508,03T25,167,126,B1,C2,B3,A4,A5,C6,A1,D2,D3,C5
202508,03T25,1462,1111,B1,C2,B3,A4,B5,C6,C1,C2,A3,C1
202508,03T25,2624,1994,C1,A2,A3,A4,B5,B6,D1,C2,B3,C2
202509,03T25,294,204,B1,C2,A3,C4,C5,B6,C1,C2,B3,C1
202509,03T25,8,5,B1,A2,A3,A4,A5,A6,D1,A2,D3,C5
202509,03T25,820,571,C1,A2,B3,A4,B5,A6,D1,A2,A3,C2
202509,03T25,773,538,A1,C2,C3,C4,B5,A6,A1,C2,A3,C2
202509,03T25,2389,1664,A1,A2,B3,B4,C5,B6,C1,C2,B3,C7
202509,03T25,2482,1729,B1,C2,B3,A4,A5,C6,B1,B2,C3,C8
202509,03T25,1402,976,C1,A2,A3,A4,C5,A6,A1,C2,A3,C2
202509,03T25,398,277,B1,A2,A3,B4,C5,B6,C1,C2,B3,C1
202509,03T25,873,608,A1,A2,A3,A4,A5,C6,B1,D2,C3,C4
202509,03T25,1789,1246,C1,A2,B3,B4,B5,A6,B1,A2,A3,C2
202509,03T25,428,298,C1,C2,A3,A4,C5,C6,D1,D2,D3,C3
202509,03T25,218,151,C1,A2,B3,A4,B5,A6,A1,C2,C3,C6
202509,03T25,223,155,B1,B2,C3,C4,B5,B6,B1,D2,C3,C8
202509,03T25,491,342,A1,C2,B3,C4,C5,C6,A1,D2,A3,C8
202509,03T25,2249,1566,C1,C2,C3,A4,C5,C6,A1,D2,C3,C5
202509,03T25,87,60,B1,A2,B3,C4,C5,C6,A1,B2,C3,C10
202509,03T25,1109,772,C1,C2,B3,C4,C5,A6,D1,C2,B3,C2
202509,03T25,1696,1181,B1,B2,B3,C4,C5,A6,A1,C2,A3,C10
202509,03T25,1883,1311,C1,C2,B3,B4,C5,A6,A1,D2,D3,C8
202509,03T25,4026,2804,C1,A2,C3,B4,C5,C6,B1,C2,B3,C1
202509,03T25,1913,1332,B1,B2,C3,A4,C5,B6,D1,B2,B3,C9
202509,03T25,544,378,A1,A2,B3,A4,C5,B6,A1,D2,B3,C4
202509,03T25,1694,1180,A1,C2,A3,C4,B5,B6,C1,D2,C3,C2
202509,03T25,481,335,B1,A2,C3,B4,A5,C6,D1,C2,A3,C10
202509,03T25,374,260,A1,B2,C3,A4,C5,C6,C1,B2,A3,C5
202509,03T25,57,39,A1,C2,B3,A4,C5,C6,D1,D2,D3,C4
202509,03T25,763,531,C1,B2,A3,C4,C5,B6,B1,D2,D3,C3
202509,03T25,1152,802,A1,A2,A3,B4,C5,A6,C1,D2,D3,C3
202509,03T25,1389,967,B1,A2,B3,A4,C5,B6,D1,B2,B3,C3
202509,03T25,676,470,C1,B2,B3,C4,A5,C6,C1,D2,C3,C2
202509,03T25,125,87,A1,C2,A3,B4,C5,A6,B1,A2,B3,C3
202509,03T25,670,466,B1,B2,B3,C4,A5,A6,A1,C2,A3,C5
202509,03T25,223,155,B1,B2,B3,C4,C5,B6,D1,A2,A3,C6
202509,03T25,1578,1099,C1,B2,B3,A4,A5,B6,A1,B2,A3,C5
202509,03T25,688,479,B1,C2,A3,C4,B5,A6,D1,D2,C3,C2
202509,03T25,506,352,C1,A2,A3,B4,A5,C6,D1,C2,B3,C10
202509,03T25,52,36,C1,A2,C3,B4,B5,B6,D1,A2,A3,C8
202509,03T25,404,281,B1,B2,A3,C4,B5,A6,B1,B2,C3,C3
202509,03T25,553,385,C1,C2,B3,C4,C5,B6,D1,B2,D3,C6
202509,03T25,1783,1242,A1,A2,A3,A4,A5,A6,C1,D2,C3,C4
202509,03T25,2252,1568,C1,A2,A3,B4,C5,A6,A1,C2,A3,C10
202509,03T25,159,110,C1,A2,C3,C4,C5,C6,C1,C2,B3,C9
202509,03T25,45,31,C1,C2,A3,C4,C5,C6,A1,B2,C3,C4
202509,03T25,772,537,C1,B2,A3,B4,B5,B6,C1,C2,D3,C7
202509,03T25,672,468,B1,A2,A3,B4,A5,C6,A1,D2,A3,C8
202509,03T25,486,338,B1,B2,B3,B4,B5,B6,B1,B2,A3,C9
202509,03T25,17,11,B1,B2,C3,C4,C5,C6,C1,A2,A3,C10
202509,03T25,669,466,B1,B2,B3,B4,A5,C6,B1,B2,C3,C2
202509,03T25,1349,939,C1,C2,C3,C4,C5,C6,C1,D2,A3,C10
202509,03T25,545,379,B1,C2,C3,B4,C5,A6,B1,A2,B3,C10
202509,03T25,108,75,C1,C2,C3,C4,C5,B6,B1,A2,D3,C5
202509,03T25,1894,1319,B1,C2,A3,B4,B5,C6,C1,D2,D3,C3
202509,03T25,523,364,C1,B2,A3,C4,C5,C6,B1,C2,A3,C4
202509,03T25,50,34,B1,C2,B3,C4,A5,B6,C1,B2,A3,C5
202509,03T25,363,252,C1,B2,C3,A4,A5,C6,D1,C2,D3,C8
202509,03T25,426,296,A1,B2,C3,A4,B5,B6,B1,A2,C3,C10
202509,03T25,953,663,C1,A2,C3,A4,C5,A6,B1,D2,A3,C8
202509,03T25,784,546,C1,B2,A3,B4,C5,A6,C1,D2,C3,C2
202509,03T25,130,90,A1,B2,A3,C4,B5,C6,D1,A2,A3,C10
202509,03T25,1073,747,B1,A2,B3,B4,B5,A6,D1,B2,C3,C8
202509,03T25,246,171,C1,B2,A3,B4,C5,B6,D1,D2,C3,C2
202509,03T25,1138,792,B1,C2,A3,B4,A5,C6,D1,C2,D3,C5
202509,03T25,1252,872,A1,B2,A3,B4,C5,A6,B1,B2,B3,C5
202509,03T25,1300,905,A1,C2,C3,A4,C5,A6,B1,C2,C3,C2
202509,03T25,437,304,A1,C2,C3,C4,A5,C6,D1,B2,A3,C8
202509,03T25,464,323,B1,B2,A3,A4,C5,A6,D1,C2,D3,C10
202509,03T25,414,288,C1,B2,A3,B4,B5,A6,C1,B2,B3,C3
202509,03T25,415,289,C1,C2,C3,B4,C5,B6,D1,B2,A3,C6
202509,03T25,580,404,C1,A2,A3,A4,A5,C6,B1,C2,B3,C9
202509,03T25,278,193,A1,B2,A3,A4,B5,B6,D1,A2,D3,C3
202509,03T25,685,477,A1,C2,B3,C4,B5,B6,B1,C2,A3,C10
202509,03T25,93,64,B1,C2,A3,A4,A5,A6,A1,A2,C3,C6
202509,03T25,304,211,A1,A2,A3,B4,A5,C6,D1,C2,C3,C7
202509,03T25,18,12,C1,B2,B3,A4,C5,C6,A1,A2,B3,C1
202509,03T25,1135,790,C1,C2,B3,B4,A5,C6,D1,A2,D3,C4
202509,03T25,1872,1304,A1,C2,A3,B4,C5,C6,D1,C2,D3,C8
202509,03T25,1850,1288,C1,B2,A3,A4,B5,B6,C1,B2,C3,C9
202509,03T25,98,68,A1,A2,A3,A4,A5,C6,A1,D2,B3,C9
202509,03T25,1456,1014,A1,A2,A3,B4,B5,A6,D1,A2,B3,C6
202509,03T25,449,312,A1,B2,A3,C4,A5,B6,A1,C2,C3,C9
202509,03T25,29,20,C1,A2,A3,A4,C5,B6,B1,B2,B3,C4
202509,03T25,3519,2451,B1,B2,A3,B4,C5,A6,D1,A2,D3,C8
202509,03T25,49,34,B1,B2,C3,B4,B5,A6,D1,D2,C3,C4
202509,03T25,375,261,A1,C2,C3,B4,C5,A6,B1,B2,B3,C10
202509,03T25,410,285,B1,C2,C3,C4,C5,B6,D1,C2,D3,C3
202509,03T25,1514,1054,B1,B2,C3,B4,C5,B6,B1,A2,B3,C8
202509,03T25,519,361,C1,B2,C3,C4,A5,B6,D1,A2,B3,C6
202509,03T25,546,380,A1,B2,B3,A4,B5,C6,D1,A2,C3,C6
202509,03T25,9,6,C1,C2,A3,B4,B5,B6,A1,A2,C3,C1
202509,03T25,301,209,A1,A2,A3,B4,A5,C6,B1,D2,A3,C6
